;struct;abs_ads [mol/uc];abs_ads [mol/sc];abs_ads [mg/g];abs_ads [mg/cm3];abs_ads [mol/kg];abs_ads [cm3STP/g];abs_ads [cm3STP/cm3];q_st [kjmol]
6169;ssb-a_16-02-08_16-02-08_09-10-08_09-10-08_09-10-08_09-10-08_09-10-08;4846.4;4846.4;1456.6266727209604;54.241089386065475;90.79821124608002;2035.1489061155203;75.78379264768002;5.159580520731244
6170;etp_12-02-04_11-02-04_05-03-04_05-03-04_05-03-04;4744.62;4744.62;1657.213075813716;52.68356076148436;103.301680508226;2315.401359037146;73.60766697195;4.690118735113528
6171;ctn_32-02-04_29-02-04_01-03-04;914.64;914.64;932.7448716631202;61.26733981365983;58.14225945564001;1303.1991933482882;85.60062912100801;6.009163858901722
6172;mou-e_29-02-08_31-02-08_31-02-08_09-10-08_09-10-08_09-10-08;586.08;1172.16;840.258473791968;64.02568555619504;52.377158699712;1173.980365417728;89.45449533662399;6.63968825406252
6173;twt-c_22-08-01_01-01-01_02-01-01;222.9;445.8;682.5126284376902;77.89272796950644;42.54413776788;953.58327220077;108.82905212733;7.492849585820939
6174;tfj_15-02-08_29-02-08_31-02-08_08-10-08_08-10-08;1036.3;1036.3;1413.1608043196602;55.84471588039222;88.08878465647999;1974.4198828393398;78.02432465486;5.118066487734455
6175;fug_29-05-09_29-05-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09;6593.34;6593.34;1217.690031316356;54.62560679021493;75.904196217018;1701.3148123710178;76.321027171818;5.110557583957689
6176;tbo-b3_14-03-12_25-12-12_25-12-12_25-12-12_None_None_None;1219.06;1219.06;681.8732548049101;71.8935015623047;42.504282712118;952.6899612820079;100.447138433984;7.420040462053666
6177;frz_25-10-08_20-10-08_20-10-08_01-02-08_01-02-08_01-02-08_01-02-08_01-02-08_01-02-08;1137.38;1137.38;1313.3849122148397;56.33118200749365;81.86929642033198;1835.0164233268779;78.70399847585401;5.047863969587116
6178;ffd_29-02-06_31-02-06_12-02-06_11-02-06_05-02-06_05-02-06_05-02-06_05-02-06;3111.52;3111.52;2350.5282421503043;49.683903564548174;146.5191898328;3284.0775675254245;69.41664866539199;4.222258158687335
6179;epe_25-10-08_32-02-08_25-10-08_None_None;2687.36;2687.36;1057.5256219357439;60.61057731672122;65.920415152384;1477.5385845758722;84.68302305049599;6.555897496786293
6180;ply_23-12-12_23-12-12_23-12-12_23-12-12_23-12-12_01-03-12_01-03-12_01-03-12_01-03-12_01-03-12_01-03-12_01-03-12_01-03-12;687.5133334000001;2062.5400001999997;344.0225682568044;118.91392426343235;21.444502149888763;480.65655145860217;166.14246282297583;11.320419452862486
6181;cda_28-01-01_29-01-01_06-08-01_07-08-01;293.5;293.5;589.844313783;78.6281900739526;36.76769731945;824.1102763275999;109.85661459275003;7.158756002063217
6182;cqj_16-02-04_16-02-04_16-02-04_02-03-04_02-03-04_02-03-04;128.705;514.82;189.2673121838865;81.69004206799428;11.797898335352501;264.4378072408275;114.13452935224;9.29577853343073
6183;ttd_33-11-02_33-11-02_04-01-02_04-01-02_04-01-02;339.84;339.84;447.42228492671995;100.98871516342776;27.889880031360004;625.1230948072321;141.09797453183998;8.756689935543882
6184;tbd_23-10-08_23-10-08_03-02-08_03-02-08;6129.9;6129.9;2039.8294312477199;51.62020806226069;127.15191006587999;2849.9798282835604;72.12198699341998;4.449569276872026
6185;ths-c3_12-01-01_06-08-01_06-08-01;2.4672;123.36;13.643152393135681;18.97071883607022;0.8504401690531199;19.06174532210784;26.5052387168544;24.79133729466014
6186;edi-c_30-01-01_30-01-01_08-08-01_09-08-01_08-08-01;184.24;184.24;396.858867121304;139.52686567437576;24.738030654343998;554.477618960888;194.942158710936;12.406565863053824
6187;icf_28-03-12_28-03-12_10-12-12_10-12-12_10-12-12_10-12-12;1760.88;1760.88;622.837867606152;75.63494416279359;38.824336723128;870.207739914744;105.67455391152;6.396952856245605
6188;zjz-a_35-11-03_35-11-03_35-11-03_35-11-03_35-11-03_04-01-03_04-01-03_04-01-03_04-01-03_04-01-03_04-01-03_04-01-03_04-01-03;6209.6;6209.6;1704.7182080892799;53.20266305414112;106.26289276032001;2381.77390327824;74.3329389256;4.819380507899106
6189;aea-a_30-01-01_30-01-01_11-01-01_11-01-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01;2394.76;2394.76;955.6820145102439;62.10512974629102;59.57203658882;1335.2461840064518;86.77116053445599;6.176787576389779
6190;ths-b_18-08-01_11-01-01_None_None;55.49;221.96;522.712912200518;123.16265972016333;32.583089637491;730.316580934783;172.07865052922;10.083407191289833
6191;odg_28-02-08_06-10-08;3250.16;3250.16;692.6032460370159;71.33817364756662;43.173132116872004;967.6815377112482;99.671253300912;6.9005218724365776
6192;pbz-l-l_11-02-06_11-02-06_11-02-06_11-02-06_11-02-06_11-02-06_None_None_None_None_None_None_None_None_None_None;2508.78;2508.78;1193.160196504296;57.64127821319743;74.37513934617601;1667.0425676639697;80.534420036376;5.701214354303477
6193;ana-f_35-11-03_32-01-03_None_None_None;2398.72;2398.72;756.292996337152;66.95061312858479;47.14320609996801;1056.666675796224;93.54110398975997;6.603418412381855
6194;rae_29-02-08_31-02-08_09-10-08_09-10-08_09-10-08_09-10-08_09-10-08;675.36;675.36;604.941868377504;76.23822453482809;37.708797053088;845.2040626421281;106.51743658987199;7.787045075375871
6195;tfz-a_12-03-09_12-03-09_12-03-09_01-05-09_01-05-09_01-05-09_01-05-09;1249.18;1249.18;2505.1491122938182;49.08247722466061;156.15741674034803;3500.1085524531454;68.57635637996799;4.712075730970436
6196;xlz-a_11-03-12_11-03-12_30-03-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12;3532.18;3532.18;1493.9461999496898;53.68687995511407;93.12450823616602;2087.29047138377;75.009470202078;4.067948445054199
6197;phx-a_16-02-08_16-02-08_16-02-08_07-10-08_07-10-08_07-10-08_07-10-08_07-10-08_07-10-08;1679.24;1679.24;1721.7529197567276;51.95404661150201;107.32474438013202;2405.574218939788;72.588414785952;4.442400480380811
6198;bda_28-05-09_29-05-09_01-03-09_01-03-09_01-03-09_01-03-09;3762.92;3762.92;1664.5271607790562;52.3291046677036;103.75760086356;2325.620348354828;73.11243306444;4.698684504013305
6199;nju_29-02-08_31-02-08_15-02-08_08-10-08_08-10-08;4917.38;4917.38;2235.211385523818;50.97091677460444;139.33096220646198;3122.960804138474;71.21481944348199;4.859272236285925
6200;dia-b3+_29-01-01_28-01-01_29-01-01_09-08-01_09-08-01;345.28;345.28;619.012675458112;77.0264682760424;38.58589491328;864.8633124410242;107.618743751168;7.3898006965613625
6201;twt-b_19-10-08_16-02-08_None_None;71.3;142.6;575.38086931811;87.33670301719731;35.86612460278;803.9024470403;122.02385066289001;8.233153178062363
6202;vbb_31-04-05_05-02-05_05-02-05_05-02-05_05-02-05;1584.6533334;4753.960000199999;592.3020039624276;76.75138876563871;36.9208964885946;827.5440768601882;107.23441207169537;7.067376766269039
6203;ceb_25-10-08_02-02-08;3559.9;3559.9;1487.4326325308;53.566147231739954;92.71848796693001;2078.18993804632;74.84078657566;4.435282323148224
6204;fvl_28-02-04_29-02-04_04-03-04_04-03-04_04-03-04_04-03-04;2196.22;2196.22;1174.891810447862;58.038961552865636;73.236387054506;1641.5186040325802;81.090049569282;5.304871377140066
6205;ubo_24-02-08_30-02-08_10-10-08_10-10-08;1419.84;1419.84;801.6575436325439;66.15222110196656;49.970985967872;1120.048467606144;92.425617974304;6.400929983310063
6206;hnf_34-11-10_34-11-10_34-11-10_34-11-10_04-06-10_03-06-10_03-06-10_04-06-10;61.765;247.06;120.58789135737848;90.61155655608498;7.5167955155645005;168.48127234383497;126.59936388124301;13.893247853913618
6207;oku-a_12-04-05_12-04-05_03-02-05_03-02-05_03-02-05_03-02-05;1836.02;1836.02;728.529748611858;63.56271204932862;45.412595677996;1017.8768167079699;88.807644609398;6.015312536413933
6208;ana-f_14-03-04_14-02-04_None_None_None;6726.36;6726.36;1620.2162160595203;53.40015014422452;100.99549698106799;2263.7106138207837;74.608861127868;4.897152984577169
6209;hna_14-02-04_14-02-04_05-03-04_05-03-04_05-03-04;371.115;1484.46;264.7724339605815;70.17716354480507;16.5044783784195;369.9309777440445;98.04912972661798;7.212813796109418
6210;tpy_12-02-06_11-02-06_11-02-06_05-02-06_05-02-06_05-02-06;3345.62;3345.62;4830.874301246236;47.198374624416466;301.130518778808;6749.532143424086;65.943952746336;4.769408357746312
6211;tfm_31-01-01_29-01-01_12-01-01_06-08-01_06-08-01;540.18;540.18;637.563481809822;75.4350563189305;39.742251630876005;890.781863771142;105.395277456468;6.714895708273055
6212;tpy_23-10-08_23-10-08_23-10-08_01-02-08_01-02-08_01-02-08;743.96;743.96;1745.231187727776;52.60526400903999;108.78825239315601;2438.3772510763397;73.49827343706399;5.153365367662684
6213;bpr_21-08-01_22-08-01_02-01-01_02-01-01;3760.68;3760.68;691.2499116211918;67.64464168429832;43.08877256930401;965.7907050459361;94.51077690793201;6.568322009105095
6214;lvt-b_31-03-04_24-02-04_None;142.8;142.8;546.89648875176;80.32080838912535;34.09056271824;764.1050459473199;112.22148294419999;7.2873277055642545
6215;cqz_31-05-09_16-05-09_31-05-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09;187.7;750.8;186.08412091970004;97.45763333648763;11.59947544024;259.99036139985003;136.16446791427998;10.380022563575553
6216;lcv-f_14-02-06_01-02-06_01-02-06_02-02-06;849.38;849.38;458.8913985576761;74.56835561995197;28.604802395553996;641.14734759075;104.184352921418;7.31169377340004
6217;pyf_11-02-06_29-02-06_30-02-06_31-02-06_03-02-06_03-02-06_03-02-06;2645.44;2645.44;1439.081254553152;54.09955871506766;89.704524952896;2010.6350481456961;75.586050820672;4.847280061120339
6218;cez-a_16-02-08_16-02-08_16-02-08_16-02-08_09-10-08_09-10-08_09-10-08_09-10-08_09-10-08_09-10-08_09-10-08;3670.42;3670.42;980.60079834847;60.22945496272436;61.125338368874;1370.061855476548;84.15053195913;5.80350104198214
6219;odk_2_02-03-09_4_28-05-09;4556.82;4556.82;790.8895852827;61.632158947318686;49.299769872996;1105.0038449059318;86.110341916182;5.582154450615537
6220;ssc-a_14-02-08_13-02-08_07-10-08_07-10-08_07-10-08_07-10-08_07-10-08;1665.04;1665.04;476.355367286864;83.23763242973546;29.693411584095998;665.5474067937758;116.296769629768;8.54102018666289
6221;tbo_11-05-09_24-05-09_03-03-09;5140.14;5140.14;1835.3083987671841;51.983988531450024;114.403177436982;2564.230045873434;72.63024861991798;4.845807862528819
6222;pcu-h-e-c_31-04-05_29-04-05_04-02-05_04-02-05;1863.86;1863.86;1094.5421989816339;57.597288697879;68.227827870618;1529.256878452212;80.47295938281799;5.894449232433547
6223;mot-a_16-02-06_16-02-06_16-02-06_04-02-06_04-02-06_04-02-06_03-02-06;1962.54;1962.54;3765.3499929541495;47.86745468927052;234.71150895009004;5260.818068143361;66.878768501352;3.8793499014602433
6224;hna_16-02-06_16-02-06_04-02-06_03-02-06_04-02-06;288.465;1153.86;276.7259994125295;77.79514867377277;17.2495988292405;386.6320900390215;108.69271767196051;7.760392853706369
6225;cza_30-02-06_14-02-06_14-02-06_04-02-06_02-02-06;3494.04;3494.04;1711.9327297756201;52.149376259802885;106.71260701015198;2391.853786003044;72.86132268822001;4.500703779075038
6226;cqv_16-03-12_16-03-12_16-03-12_31-03-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12;78.64;314.56;93.62352742715998;71.70667495250997;5.8359832220320005;130.807586442208;100.18611069350402;12.791930630363956
6227;bcp_29-03-09_31-03-09_01-05-09_01-05-09_01-05-09_01-05-09;539.64;539.64;951.5028795486842;59.72274538483592;59.311531982412006;1329.4072396990439;83.44257468454798;5.761139740742969
6228;ctn_13-03-09_29-03-09_02-05-09;1654.26;1654.26;1175.2860345380461;54.366442952297824;73.260960841458;1642.0694005744142;75.958932350568;4.8985197707846515
6229;bas_29-02-06_29-02-06_02-02-06_01-02-06_02-02-06_02-02-06;2663.7;2663.7;1489.6947946241403;52.54241300903308;92.85949875150001;2081.3505533106;73.41046017162;5.06340993451332
6230;bpr_32-01-01_19-08-01_None_None;1630.3;1630.3;711.2014130327398;72.81178535834633;44.33244107754;993.66625947932;101.730133092;6.337266973167358
6231;nka_16-02-06_16-02-06_28-02-06_31-02-06_None_None_None;456.98;456.98;850.6770424165701;62.355424221530626;53.026595845867995;1188.536832766104;87.120863400182;6.755550832346492
6232;uml_24-02-06_03-02-06_03-02-06_04-02-06_03-02-06;5417.94;5417.94;2089.7934863487;50.845592734749296;130.266398593848;2919.787895691612;71.03972099921401;4.261919591582929
6233;cza_28-01-01_16-01-01_16-01-01_08-08-01_08-08-01;2013.82;2013.82;1008.7461483139159;60.90367323840919;62.879767004736;1409.3855744567584;85.09252663528399;5.4359107445310295
6234;eft-a_30-01-01_11-01-01_11-01-01_11-01-01_09-08-01_09-08-01_09-08-01_09-08-01_09-08-01_09-08-01_09-08-01;660.04;660.04;584.974558883032;72.79729498174966;36.464143190144;817.30642161066;101.709887654048;6.179818016272034
6235;eto_11-03-12_12-03-12_07-12-12_07-12-12_07-12-12;484.88;484.88;269.87186586448;112.97983890385636;16.822349284664;377.05572938096805;157.85156198768;9.807126676816106
6236;lcv-f_36-11-11_03-07-11_03-07-11_03-07-11;1528.72;1528.72;1670.9759056198798;51.75407982987865;104.159580572224;2334.630313639808;72.309028047024;4.842640818138832
6237;pbp-l_34-11-10_34-11-10_34-11-10_03-06-10_03-06-10_03-06-10_04-06-10;3414.78;3414.78;1210.212369295308;58.572712902772246;75.43807917042601;1690.867279298322;81.835788676248;5.615461747886207
6238;fof_16-05-09_31-05-09_01-03-09_01-03-09;1444.68;1444.68;1366.7763563738276;54.83584750690366;85.19742959151601;1909.6131207669841;76.61476831906799;5.137750360340978
6239;ull_25-12-12_03-03-12_03-03-12_03-03-12;3060.1;3060.1;937.4622669106499;61.67811541971828;58.43631619913;1309.7901763637701;86.17455072576;5.6853359615323225
6240;srs-b_16-05-09_12-03-09_None;90.46;90.46;633.638197113714;68.28787357505097;39.497570641984;885.297590453608;95.40947848247198;6.90329322288537
6241;hbt_24-02-08_14-02-08_24-02-08_06-10-08_06-10-08_06-10-08;255.155;1020.62;206.53122453404805;95.08581039556077;12.874037044343002;288.55835437256695;132.8506381242205;9.643814761605764
6242;zxd_17-12-12_17-12-12_02-03-12_02-03-12_02-03-12;190.41;380.82;126.208732438734;115.85394714398998;7.867168275351;176.33451900612897;161.867167586949;18.347376788537193
6243;xba-a_28-04-05_28-04-05_16-04-05_28-04-05_01-02-05_01-02-05_01-02-05_01-02-05_01-02-05_01-02-05;4545.3;4545.3;1674.3619006688405;51.86367928947888;104.37064536831;2339.36110992696;72.46215665745;5.023944956858758
6244;htb_24-02-08_06-10-08_07-10-08;131.0;524.0;183.38536105130004;97.8649299844193;11.4312493867;256.21974654179996;136.7335288498;11.601203786952494
6245;asn_14-05-09_14-05-09_14-05-09_14-05-09_29-05-09_29-05-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09_02-03-09;1824.16;1824.16;1293.2768923349602;53.97411199212483;80.61587139860801;1806.9221865429279;75.410780966976;4.888094885020512
6246;xaa_32-03-12_32-03-12_08-12-12_09-12-12;6079.54;6079.54;1378.3745324741396;54.830735750837256;85.92039703179002;1925.8176950711038;76.607626341726;5.14251116212005
6247;itv_29-02-04_28-02-04_03-03-04_03-03-04;407.6;407.6;742.1420389427601;66.90291699212572;46.26111201544001;1036.895442611;93.47446457196;6.3962301964781005
6248;gfy-a_16-01-01_16-01-01_16-01-01_28-01-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01;3173.94;3173.94;1911.1776042771717;51.8631027135403;119.13245247519001;2670.231901528422;72.461351089512;5.1175271069586135
6249;tfz-a_22-10-08_22-10-08_22-10-08_03-02-08_03-02-08_03-02-08_03-02-08;4989.08;4989.08;4685.490861424643;47.879367832393974;292.068103090816;6546.407380015941;66.89541313782;4.411445116718915
6250;hbt_24-03-12_14-03-12_24-03-12_09-12-12_09-12-12_09-12-12;336.9799996;1010.9399987999999;159.68921244136666;80.26120858287041;9.954159940690271;223.1122991760746;112.13821214222436;10.965494039683135
6251;ins_29-03-04_16-03-04_05-02-04_05-02-04_05-02-04;945.16;945.16;1852.649900861988;51.112563238663036;115.48415277094799;2588.458998626948;71.41272303874001;4.930795196949948
6252;asn_14-03-09_14-03-09_14-03-09_14-03-09_29-03-09_29-03-09_03-05-09_03-05-09_03-05-09_03-05-09_03-05-09_03-05-09_03-05-09_03-05-09;2792.26;2792.26;1962.422214850784;51.66450153556609;122.326763910512;2741.8291166747963;72.18387232712601;4.8891807413124715
6253;nba_25-10-08_21-10-08_01-02-08_01-02-08;881.8;881.8;1215.9768564507401;57.57517087550648;75.79740612466;1698.9212234787;80.44205712214;5.112874893725617
6254;med_30-01-01_30-01-01_30-01-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01;1857.98;1857.98;532.352074770962;87.99715191540992;33.18394270348001;743.7840888037321;122.946607248382;7.676996724904032
6255;ths-c3_11-02-06_01-02-06_02-02-06;101.82;101.82;527.1009214654681;85.0693732550188;32.856614354052;736.447357223196;118.856015163306;7.981404733855566
6256;xaa_14-01-01_14-01-01_09-08-01_09-08-01;6521.34;6521.34;1452.360003388602;54.330531141024295;90.53225017414202;2029.187661114474;75.908757577968;5.109053311277318
6257;tfu_31-02-04_16-02-04_16-02-04_04-03-04_04-03-04_04-03-04;3247.22;3247.22;1157.521532675252;57.961235357222094;72.1536180664;1617.2494471019859;80.981453207328;5.343180098512601
6258;epz_29-02-08_14-02-08_31-02-08_07-10-08_07-10-08;1143.24;1143.24;1030.673015717436;59.29291937782043;64.24656910728;1440.021042754224;82.84203650267999;5.362132130076645
6259;wiz_23-08-01_01-01-01_01-01-01_01-01-01;257.2;257.2;700.5048186437599;72.4172716987094;43.66567339283999;978.72134424516;101.17893213175999;6.442693936511385
6260;bby_29-03-12_29-03-12_06-12-12_06-12-12_06-12-12_06-12-12_06-12-12_06-12-12;1524.02;1524.02;892.739054228272;59.22345738375719;55.64851357987;1247.304435217398;82.74498658236202;5.508362111628005
6261;pcu-h_32-03-09_01-05-09_02-05-09;1554.68;1554.68;1977.427556712776;50.98815219203746;123.26211538769597;2762.794066390176;71.23890018329601;4.647042330352174
6262;ssc-a_17-08-01_17-08-01_05-01-01_05-01-01_05-01-01_05-01-01_05-01-01;2624.24;2624.24;584.7258165382959;75.54855802147311;36.448638032808;816.958887412568;105.55385816936;6.678498333603334
6263;bcy_28-01-01_29-01-01_06-08-01_06-08-01_06-08-01_06-08-01;1693.7;1693.7;778.28409431678;67.2008470332383;48.51401185101999;1087.39188466918;93.89072221884004;6.090433736982634
6264;iac-d_16-02-06_32-02-06_29-02-06_02-02-06_01-02-06;5069.34;5069.34;1394.5097262287882;53.98154022448462;86.92617763596601;1948.361235426864;75.421159439634;4.51900985378504
6265;dtd_29-02-08_29-02-08_29-02-08_29-02-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08;2927.8;2927.8;1131.33366086536;58.04853601280772;70.52120802294;1580.66064906822;81.10342667722;4.21201610494684
6266;hst_30-02-08_12-02-08_09-10-08_09-10-08;187.115;748.46;425.6582790422075;101.7761169367881;26.533229885644005;594.7151710750816;142.198105324336;8.985809987234205
6267;ssb-a_16-02-06_16-02-06_01-02-06_01-02-06_01-02-06_01-02-06_01-02-06;6284.72;6284.72;3037.752015870416;48.80432794364423;189.356994656128;4244.243090039992;68.187735719272;4.293184093737936
6268;cza_28-03-12_16-03-12_16-03-12_10-12-12_10-12-12;2615.1;2615.1;1226.1030870744;56.41768354267699;76.42862049332999;1713.06924600765;78.82485545205;5.26956719678403
6269;uto_21-08-01_05-01-01_05-01-01_05-01-01;4781.94;4781.94;1996.913143539486;51.74423971921204;124.476741541524;2790.0186609831003;72.29527978322399;4.956762145911281
6270;gee_24-01-01_14-01-01_24-01-01_10-08-01_10-08-01;1721.16;1721.16;1490.440067739252;54.169249436881366;92.905955023644;2082.391823482236;75.68342032204801;5.113930799183789
6271;asn_14-05-09_14-05-09_14-05-09_14-05-09_29-05-09_29-05-09_01-03-09_01-03-09_01-03-09_01-03-09_01-03-09_01-03-09_01-03-09_01-03-09;1786.86;1786.86;1495.0546689944342;53.851112571165075;93.193604320788;2088.839186151354;75.238930381158;4.982248238165675
6272;tfa-c_13-04-05_29-04-05_03-02-05_03-02-05;642.92;642.92;1074.0719053535681;57.33990041911033;66.951820667356;1500.656485232148;80.113345296168;6.0291439918245615
6273;cpa_30-04-05_11-04-05_02-02-05_02-02-05;85.95333339999998;257.8600002;251.82514710854866;107.84904486260434;15.697414684153811;351.8414719378968;150.68299225572795;10.067010972619268
6274;stp-a_12-03-12_30-03-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12;1217.44;1217.44;1201.0032955668162;55.450545217536416;74.86403548512;1678.000676924992;77.47360290712;5.374757206004088
6275;itv_30-01-01_28-01-01_10-08-01_09-08-01;351.96;351.96;543.674660688768;87.51854213083645;33.88973143248;759.6036181025878;122.27791004536799;8.363448434943495
6276;epn-a_17-12-12_17-12-12_17-12-12_17-12-12_01-03-12_01-03-12_01-03-12_01-03-12_01-03-12_01-03-12_01-03-12;4119.26;4119.26;1158.019401243232;55.55258955412287;72.18465257029199;1617.9450516180418;77.616175754194;4.995175248432976
6277;ana-f_32-07-11_36-11-11_None_None_None;1804.94;1804.94;716.6504716452581;67.71628632345679;44.672105804291995;1001.2794978235723;94.61087635757602;6.207345019408782
6278;ukj_31-03-09_01-05-09_01-05-09_01-05-09_01-05-09;374.72;749.44;248.210858254624;117.38107618898677;15.472119514271998;346.791711341664;164.000820016288;13.346552725517764
6279;bpc_11-01-01_11-01-01_08-08-01_08-08-01_08-08-01_08-08-01;334.42;668.84;669.4825980626001;79.98841578739571;41.731916311540004;935.3781599783819;111.75707538226999;7.388214880425048
6280;gsi_29-03-09_03-05-09_04-05-09;1073.48;1073.48;1092.5360167666558;58.574253063091845;68.102773282904;1526.4539094611237;81.83794054362801;6.010439487379775
6281;icc-a_12-02-05_11-02-05_02-04-05_02-04-05_02-04-05_02-04-05;4103.5;4103.5;645.3044737392;62.751645017067766;40.22478321145;901.5973124390998;87.67444950550002;5.432370742473687
6282;tfu_28-03-09_16-03-09_16-03-09_01-05-09_01-05-09_01-05-09;2910.98;2910.98;1154.180035308896;57.04562621934043;71.945327432762;1612.580821160774;79.70219546190201;5.770295564367658
6283;pbp_16-03-04_03-02-04_03-02-04;3689.88;3689.88;2235.4845453693356;50.71815087149188;139.347989431692;3123.342454038408;70.861663586712;4.70704038933802
6284;cza_30-02-06_16-02-06_12-02-06_01-02-06_01-02-06;1702.78;1702.78;1250.7757526735859;55.12808646919318;77.96658073404001;1747.5410497173164;77.02307459298999;5.522907732229735
6285;qtz-h_16-01-01_06-08-01_06-08-01_06-08-01;565.48;565.48;1568.9186400335677;52.62261313664018;97.797883856368;2192.0393971660837;73.52251304432001;5.043156190289461
6286;urs-a_30-03-04_12-03-04_30-03-04_12-03-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04;814.6;814.6;766.0474070341801;65.57306415539202;47.7512430865;1070.2952042325599;91.61643972409998;5.659257451874093
6287;pcu-h_20-12-12_04-03-12_04-03-12;2177.16;2177.16;2213.0313290349004;50.509079908846836;137.94837763228804;3091.971589181857;70.569556799712;4.6826182062417585
6288;gee_24-02-05_15-04-05_24-02-05_None_None;878.84;878.84;1125.7911218117802;57.57198624258179;70.17571630817999;1572.9168034113081;80.43760766294399;5.555136290970895
6289;pbz-l-l_12-02-04_12-02-04_12-02-04_12-02-04_12-02-04_12-02-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04;6972.5;6972.5;1214.905239982;53.4828769806863;75.73060738825;1697.4239983655;74.72444426199999;5.237197254049882
6290;uom_24-03-12_08-12-12_09-12-12_08-12-12;429.2;429.2;854.2567615784001;61.05822577645015;53.24973610604001;1193.53829377172;85.30846215287998;6.268038258630491
6291;tta_16-02-05_16-02-05_16-02-05_02-04-05_02-04-05_02-04-05;1843.16;1843.16;1686.0031942852117;50.79536312647728;105.09630030922003;2355.625926938196;70.969541905108;4.637799917818128
6292;fue_29-02-04_29-02-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04_02-03-04;3063.66;3063.66;926.608813097388;57.98025947881667;57.759770815452;1294.6261024416478;81.008033041152;5.5439148713096875
6293;pth_28-03-04_24-02-04_None;99.18;396.72;512.3297511007738;87.86461607273141;31.935859659594;715.8095838186839;122.76143270672401;7.803738199114654
6294;dea_29-02-08_16-02-08_16-02-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08;464.96;464.96;836.8524110343361;64.89103072528076;52.16484323312;1169.221531241632;90.663525979072;5.89501486691963
6295;bcf_29-01-01_29-01-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01;1760.8;1760.8;980.6588550215998;61.135244266344806;61.12895740952;1370.1429701804;85.41606975032;5.537832141642193
6296;bcz_29-02-06_29-02-06_04-02-06_04-02-06_04-02-06_03-02-06;2496.76;2496.76;1213.172140348532;56.46330339516431;75.62257546048801;1695.002570271052;78.88859395773999;5.833351582838743
6297;sln_14-05-09_14-05-09_30-05-09_03-03-09_03-03-09_03-03-09;1029.62;1029.62;1617.549780566208;53.393637448664656;100.829285596066;2259.985161415634;74.599761811194;4.783400763467101
6298;etl_23-10-08_18-10-08_02-02-08_02-02-08_02-02-08;4281.04;4281.04;909.5529126702719;59.82875647910967;56.696598392728;1270.7961822044322;83.590689734016;5.608173451520404
6299;ses-a_11-04-05_11-04-05_30-04-05_01-02-05_01-02-05_01-02-05_01-02-05_01-02-05;5428.24;5428.24;1330.695121914896;54.325381143253146;82.94832096323199;1859.2016552587118;75.90156218409601;4.890583154409483
6300;med_28-01-01_28-01-01_29-01-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01_06-08-01;2522.64;2522.64;791.643000390696;66.110529551381;49.346733608424;1106.056490718528;92.36736796644001;6.651634505413669
6301;fvr_29-02-06_29-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06;2890.38;2890.38;1016.4466157289601;56.77546760538026;63.359772563472;1420.1444037993776;79.32473909123998;5.594648814186658
6302;dno-a_28-02-04_28-02-04_16-02-04_16-02-04_01-03-04_01-03-04_01-03-04_01-03-04_01-03-04_01-03-04_01-03-04_01-03-04_01-03-04;2987.82;2987.82;1312.7991220935357;54.86587292670234;81.83278140978598;1834.1979770761018;76.656718791972;4.94658664029185
6303;cmd_30-03-12_30-03-12_30-03-12_30-03-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12;1049.52;1049.52;487.62592555070404;81.17116616837357;30.395957060303996;681.294244720704;113.40957371232;7.587604953717933
6304;bor_20-10-08_28-02-08_None;121.76;121.76;669.2099233353279;75.69436249206356;41.714919235488004;934.997188187328;105.75757116537599;6.719219741170044
6305;sln_12-02-06_12-02-06_29-02-06_01-02-06_01-02-06_02-02-06;515.48;515.48;1055.8674643051359;57.22506645900499;65.817054510508;1475.2218635273841;79.95290321563999;5.364650882954941
